Year,Patch,Champion,Region,Species,Class,Role,Tier,Score,Win_Rate,Pick_Rate,Ban_Rate,Avg_KDA
2023,13.13,Kai_Sa,Shurima,Void_Human,Marksman,ADC,God,92.98,51.40%,28.67%,11.96%,2.48
2023,13.13,Kalista,Camavor,Wraith,Marksman,ADC,C,34.73,47.64%,2.28%,0.68%,2.12
2023,13.13,Karma,Ionia,Magic_Human,Mage,SUPPORT,A,50.43,48.00%,5.10%,0.93%,2.55
2023,13.13,Karthus,Noxus,Undead,Mage,ADC,B,46.76,54.12%,1.84%,5.94%,2.27
2023,13.13,Karthus,Noxus,Undead,Mage,MID,B,42.52,51.76%,0.47%,5.94%,2.25
2023,13.13,Karthus,Noxus,Undead,Mage,JUNGLE,C,38.01,49.56%,2.31%,5.94%,2.46
2023,13.13,Kassadin,Shurima,Void_Human,Assassin,MID,B,45.87,50.38%,1.92%,3.09%,2.5
2023,13.13,Katarina,Noxus,Human,Assassin,MID,S,64.80,49.37%,7.86%,12.01%,2.24
2023,13.13,Kayle,Targon,Aspect,Fighter,TOP,S,59.91,52.36%,4.17%,2.69%,1.83
2023,13.13,Kayle,Targon,Aspect,Fighter,MID,B,47.19,54.21%,0.60%,2.69%,2.22
2023,13.13,Kayn,Noxus,Darkin,Fighter,JUNGLE,God,83.56,51.06%,10.28%,10.65%,2.45
2023,13.13,Kennen,Bandle_City,Yordle,Mage,TOP,C,38.75,48.76%,2.03%,1.97%,1.88
2023,13.13,Kennen,Bandle_City,Yordle,Mage,MID,C,37.55,49.12%,0.39%,1.97%,2.29
2023,13.13,Kha_Zix,Void,Voidborn,Assassin,JUNGLE,God,89.93,51.13%,10.10%,19.44%,2.64
2023,13.13,Kindred,Spirit_Realm,Spirit_God,Marksman,JUNGLE,God,73.66,51.32%,7.20%,19.82%,2.31
2023,13.13,Kled,Noxus,Yordle,Fighter,TOP,A,48.26,52.16%,1.98%,1.33%,2.21
2023,13.13,Kog_Maw,Void,Voidborn,Marksman,ADC,B,42.51,51.88%,2.34%,2.26%,2.13
2023,13.13,K_Sante,Shurima,Human,Fighter,TOP,S,59.69,45.25%,6.48%,5.83%,1.82
2023,13.13,LeBlanc,Runeterra,Magic_Human,Assassin,MID,S,66.02,49.58%,6.61%,18.83%,2.74
2023,13.13,Lee Sin,Ionia,Magic_Human,Fighter,JUNGLE,God,91.03,47.95%,13.32%,7.59%,2.67
2023,13.13,Leona,Targon,Aspect,Tank,SUPPORT,S,57.54,51.01%,5.49%,3.77%,2.39
2023,13.13,Lillia,Ionia,Fae,Fighter,JUNGLE,A,51.06,51.41%,3.89%,2.04%,2.75
2023,13.13,Lissandra,Freljord,Ice_Human,Mage,MID,A,47.50,49.79%,2.95%,1.40%,2.4
2023,13.13,Lucian,Demacia,Human,Marksman,ADC,B,45.63,48.67%,7.36%,2.30%,2.22
2023,13.13,Lulu,Bandle_City,Yordle,Support,SUPPORT,S,59.04,47.93%,6.64%,6.75%,2.85
2023,13.13,Lux,Demacia,Magic_Human,Mage,SUPPORT,God,84.82,50.00%,11.55%,11.12%,2.36
2023,13.13,Lux,Demacia,Magic_Human,Mage,MID,S,60.79,51.03%,5.03%,11.12%,2.87
2023,13.13,Malphite,Ixtal,Elemental_Golem,Tank,TOP,God,83.04,51.43%,6.62%,13.84%,2.48
2023,13.13,Malphite,Ixtal,Elemental_Golem,Tank,MID,B,46.92,52.00%,1.12%,13.84%,2.55
2023,13.13,Malphite,Ixtal,Elemental_Golem,Tank,SUPPORT,D,30.04,46.11%,1.09%,13.79%,1.99
2023,13.13,Malzahar,Shurima,Void_Human,Mage,MID,A,51.78,50.78%,3.73%,5.55%,2.27
2023,13.13,Maokai,Blessed_Isles,Treant,Tank,JUNGLE,A,52.39,51.84%,3.61%,1.08%,3.05
2023,13.13,Maokai,Blessed_Isles,Treant,Tank,SUPPORT,B,46.53,54.49%,1.01%,1.08%,2.37
2023,13.13,Maokai,Blessed_Isles,Treant,Tank,TOP,B,43.60,52.33%,0.89%,1.08%,2.44
2023,13.13,Master Yi,Ionia,Magic_Human,Assassin,JUNGLE,God,71.87,49.70%,7.90%,19.09%,2.06
2023,13.13,Milio,Ixtal,Magic_Human,Support,SUPPORT,God,81.15,50.52%,8.81%,18.76%,3.39
2023,13.13,Miss_Fortune,Bildgewater,Human,Marksman,ADC,S,60.44,51.75%,12.21%,4.64%,2.31
2023,13.13,Mordekaiser,Runeterra,Revenant,Fighter,TOP,God,72.79,49.87%,6.38%,11.25%,1.83
2023,13.13,Morgana,Targon,Aspect,Mage,SUPPORT,S,64.13,49.29%,5.96%,24.57%,2.36
2023,13.13,Nami,Targon,Marai,Support,SUPPORT,A,52.82,49.25%,4.70%,0.46%,2.93
2023,13.13,Nasus,Shurima,God_Warrior,Fighter,TOP,S,66.24,51.40%,5.26%,5.33%,1.92
2023,13.13,Nasus,Shurima,God_Warrior,Fighter,MID,B,42.50,51.71%,0.58%,5.33%,2.2
2023,13.13,Nautilus,Bildgewater,Revenant,Tank,SUPPORT,God,87.81,50.82%,11.97%,14.67%,2.3
2023,13.13,Neeko,Ixtal,Shapeshifter,Mage,MID,A,54.10,51.61%,3.25%,15.44%,2.51
2023,13.13,Neeko,Ixtal,Shapeshifter,Mage,SUPPORT,B,44.74,49.94%,2.75%,15.44%,2.02
2023,13.13,Nidalee,Ixtal,Shapeshifter,Assassin,JUNGLE,A,54.05,48.74%,5.29%,5.70%,2.92
2023,13.13,Nilah,Bildgewater,Human,Marksman,ADC,B,45.72,52.55%,3.03%,5.33%,2.25
2023,13.13,Nocturne,Spirit_Realm,Demon,Assassin,JUNGLE,A,56.43,51.84%,4.79%,4.66%,2.65
2023,13.13,Nunu,Freljord,Ice_Human,Tank,JUNGLE,B,42.05,48.11%,3.81%,0.92%,2.66
2023,13.13,Olaf,Freljord,Ice_Human,Fighter,TOP,A,48.79,51.34%,2.82%,3.77%,1.74
2023,13.13,Olaf,Freljord,Ice_Human,Fighter,JUNGLE,D,22.96,48.21%,0.31%,3.77%,2.17
2023,13.13,Orianna,Piltover,Techmaturgical_Golem,Mage,MID,A,50.56,50.69%,2.87%,0.27%,2.76
2023,13.13,Ornn,Freljord,Spirit_God,Tank,TOP,S,60.18,50.28%,4.40%,1.16%,2.4
2023,13.13,Pantheon,Targon,Aspect,Fighter,MID,A,49.94,51.30%,2.89%,5.56%,2.29
2023,13.13,Pantheon,Targon,Aspect,Fighter,TOP,A,49.25,50.86%,2.70%,5.56%,2.03
2023,13.13,Pantheon,Targon,Aspect,Fighter,SUPPORT,C,36.47,47.40%,2.33%,5.56%,1.85
2023,13.13,Poppy,Bandle_City,Yordle,Tank,TOP,A,49.74,51.66%,2.35%,2.98%,2.21
2023,13.13,Poppy,Bandle_City,Yordle,Tank,JUNGLE,B,44.39,50.70%,2.64%,2.98%,2.89
2023,13.13,Pyke,Bildgewater,Revenant,Support,SUPPORT,S,67.10,49.12%,8.26%,12.75%,2.16
2023,13.13,Qiyana,Ixtal,Magic_Human,Assassin,MID,A,47.41,50.02%,3.10%,1.14%,2.2
2023,13.13,Qiyana,Ixtal,Magic_Human,Assassin,JUNGLE,D,20.78,46.71%,0.39%,1.14%,2.34
2023,13.13,Quinn,Demacia,Human,Marksman,TOP,A,49.07,52.52%,2.25%,1.36%,1.97
2023,13.13,Quinn,Demacia,Human,Marksman,MID,B,44.20,52.97%,0.29%,1.36%,2.28
2023,13.13,Rakan,Ionia,Vastayan,Support,SUPPORT,God,70.91,51.57%,8.24%,1.93%,2.9
2023,13.13,Rammus,Shurima,Unknown,Tank,JUNGLE,A,49.63,51.87%,2.69%,8.45%,3.11
2023,13.13,Rammus,Shurima,Unknown,Tank,TOP,D,30.44,50.24%,0.43%,8.45%,1.61
2023,13.13,Rek_Sai,Runeterra,Xer_Sai,Fighter,JUNGLE,S,69.23,52.87%,5.50%,18.74%,2.79
2023,13.13,Rell,Noxus,Magic_Human,Tank,SUPPORT,God,80.81,54.34%,7.93%,13.06%,2.95
2023,13.13,Rell,Noxus,Magic_Human,Tank,JUNGLE,B,46.63,52.51%,1.15%,13.06%,3.58
2023,13.13,Renata_Glasc,Zaun,Magic_Human,Support,SUPPORT,B,44.57,51.03%,1.93%,0.50%,2.64
2023,13.13,Renekton,Shurima,God_Warrior,Fighter,TOP,God,77.61,50.03%,7.64%,3.83%,1.9
2023,13.13,Rengar,Ixtal,Kiilash,Assassin,JUNGLE,S,62.69,49.97%,5.92%,21.29%,2.37
2023,13.13,Rengar,Ixtal,Kiilash,Assassin,TOP,C,39.96,50.65%,1.06%,21.29%,2.02
2023,13.13,Riven,Noxus,Human,Fighter,TOP,A,55.50,50.19%,4.32%,1.51%,1.81
2023,13.13,Rumble,Bandle_City,Yordle,Fighter,MID,B,47.23,53.20%,0.65%,1.37%,2.58
2023,13.13,Rumble,Bandle_City,Yordle,Fighter,TOP,B,45.51,50.28%,2.31%,1.37%,2.12
2023,13.13,Rumble,Bandle_City,Yordle,Fighter,JUNGLE,D,31.20,49.62%,0.47%,1.37%,2.86
2023,13.13,Ryze,Runeterra,Magic_Human,Mage,MID,B,45.59,50.26%,2.18%,0.23%,2.35
2023,13.13,Ryze,Runeterra,Magic_Human,Mage,TOP,C,35.71,51.59%,0.41%,0.23%,1.98
2023,13.13,Samira,Noxus,Human,Marksman,ADC,S,57.04,49.47%,10.77%,21.63%,2.19
2023,13.13,Sejuani,Freljord,Ice_Human,Tank,JUNGLE,A,49.91,50.44%,3.52%,0.72%,3.27
2023,13.13,Senna,Demacia,Wraith,Marksman,SUPPORT,S,62.66,50.84%,6.86%,2.56%,2.51
2023,13.13,Seraphine,Piltover,Human,Mage,SUPPORT,A,52.34,49.76%,4.81%,1.33%,2.45
2023,13.13,Seraphine,Piltover,Human,Mage,ADC,A,49.21,53.81%,1.28%,1.33%,3
2023,13.13,Seraphine,Piltover,Human,Mage,MID,B,46.72,51.81%,0.75%,1.33%,2.93
2023,13.13,Sett,Ionia,Vastayan,Fighter,TOP,S,65.36,49.81%,6.05%,3.17%,1.69
2023,13.13,Shaco,Runeterra,Spirit,Assassin,JUNGLE,S,58.88,48.97%,5.60%,16.77%,2.7
2023,13.13,Shaco,Runeterra,Spirit,Assassin,SUPPORT,C,36.03,47.60%,1.43%,16.77%,2.29
2023,13.13,Shen,Ionia,Magic_Human,Tank,TOP,S,57.59,51.53%,2.91%,0.46%,2.95
2023,13.13,Shen,Ionia,Magic_Human,Tank,SUPPORT,D,30.62,46.95%,0.38%,0.46%,2.52
2023,13.13,Shyvana,Demacia,Dragon,Fighter,JUNGLE,D,31.35,49.07%,1.34%,0.34%,2.44
2023,13.13,Shyvana,Demacia,Dragon,Fighter,TOP,D,28.01,49.04%,0.21%,0.40%,1.88
2023,13.13,Singed,Zaun,Magic_Human,Tank,MID,A,48.88,54.30%,0.22%,0.41%,2.79
2023,13.13,Singed,Zaun,Magic_Human,Tank,TOP,B,40.16,50.48%,1.56%,0.43%,1.97
2023,13.13,Sion,Noxus,Revenant,Tank,TOP,S,57.00,49.47%,4.99%,2.62%,1.62
2023,13.13,Sion,Noxus,Revenant,Tank,MID,C,35.89,50.31%,0.66%,2.62%,1.32
2023,13.13,Sivir,Shurima,Human,Marksman,ADC,B,42.90,50.57%,3.20%,0.65%,2.37
2023,13.13,Skarner,Shurima,Brackern,Fighter,JUNGLE,C,38.10,52.13%,0.86%,0.20%,2.72
2023,13.13,Skarner,Shurima,Brackern,Fighter,TOP,D,30.61,49.34%,0.14%,0.18%,2.21
2023,13.13,Sona,Ionia,Magic_Human,Support,SUPPORT,A,53.15,52.29%,3.36%,0.19%,2.85
2023,13.13,Soraka,Celestial_Realm,Celestial,Support,SUPPORT,S,60.35,51.66%,5.62%,1.61%,2.77
2023,13.13,Swain,Noxus,Magic_Human,Mage,ADC,A,50.89,55.50%,0.51%,2.91%,2.98
2023,13.13,Swain,Noxus,Magic_Human,Mage,MID,A,49.53,52.94%,1.29%,2.91%,2.72
2023,13.13,Swain,Noxus,Magic_Human,Mage,SUPPORT,A,49.45,50.54%,3.69%,2.91%,2.34
2023,13.13,Sylas,Demacia,Magic_Human,Mage,MID,A,55.65,49.23%,5.79%,8.24%,2.13
2023,13.13,Sylas,Demacia,Magic_Human,Mage,JUNGLE,C,39.44,48.69%,3.05%,8.24%,2.4
2023,13.13,Syndra,Ionia,Magic_Human,Mage,MID,A,56.32,50.55%,5.32%,2.87%,2.29
2023,13.13,Tahm Kench,Bildgewater,Demon,Support,TOP,C,38.72,48.00%,1.84%,0.89%,2.32
2023,13.13,Tahm Kench,Bildgewater,Demon,Support,SUPPORT,C,34.87,49.08%,0.74%,0.96%,2.25
2023,13.13,Taliyah,Shurima,Magic_Human,Mage,MID,B,44.88,51.60%,1.24%,0.34%,2.32
2023,13.13,Taliyah,Shurima,Magic_Human,Mage,JUNGLE,D,33.28,50.82%,0.45%,0.34%,2.75
2023,13.13,Talon,Noxus,Human,Assassin,MID,A,52.37,51.25%,3.76%,2.44%,2.29
2023,13.13,Talon,Noxus,Human,Assassin,JUNGLE,D,33.38,49.56%,1.39%,2.44%,2.51
2023,13.13,Taric,Targon,Magic_Human,Support,SUPPORT,A,47.44,52.17%,1.96%,0.42%,2.78
2023,13.13,Teemo,Bandle_City,Yordle,Marksman,TOP,S,58.84,50.72%,4.37%,7.02%,1.72
2023,13.13,Teemo,Bandle_City,Yordle,Marksman,SUPPORT,D,30.82,47.98%,0.72%,7.69%,1.73
2023,13.13,Thresh,Blessed_Isles,Wraith,Support,SUPPORT,God,91.09,50.65%,13.79%,5.98%,2.58
2023,13.13,Tristana,Bandle_City,Yordle,Marksman,MID,B,47.21,50.67%,2.91%,3.62%,1.99
2023,13.13,Tristana,Bandle_City,Yordle,Marksman,ADC,B,44.29,49.03%,6.15%,3.62%,2.2
2023,13.13,Trundle,Freljord,Troll,Fighter,JUNGLE,C,39.07,50.87%,1.84%,0.99%,2.6
2023,13.13,Trundle,Freljord,Troll,Fighter,TOP,C,35.29,51.56%,0.80%,0.99%,1.58
2023,13.13,Tryndamere,Freljord,Ice_Human,Fighter,MID,B,41.47,51.99%,0.32%,2.05%,2.07
2023,13.13,Tryndamere,Freljord,Ice_Human,Fighter,TOP,B,40.25,49.36%,2.21%,2.05%,1.75
2023,13.13,Twisted Fate,Bildgewater,Magic_Human,Mage,MID,B,43.98,48.43%,3.00%,0.27%,2.17
2023,13.13,Twitch,Zaun,Rat,Marksman,ADC,B,46.23,51.04%,4.53%,4.54%,2.37
2023,13.13,Twitch,Zaun,Rat,Marksman,SUPPORT,D,33.25,48.49%,0.77%,4.54%,2.08
2023,13.13,Udyr,Freljord,Magic_Human,Fighter,JUNGLE,C,39.12,49.90%,2.45%,2.10%,2.5
2023,13.13,Udyr,Freljord,Magic_Human,Fighter,TOP,D,32.19,50.58%,0.52%,2.10%,1.7
2023,13.13,Urgot,Zaun,Cyborg,Fighter,TOP,B,46.28,50.96%,2.41%,1.00%,1.94
2023,13.13,Varus,Ionia,Darkin,Marksman,ADC,B,45.20,49.65%,6.08%,2.39%,2.21
2023,13.13,Varus,Ionia,Darkin,Marksman,TOP,D,28.59,47.32%,1.11%,2.39%,1.71
2023,13.13,Vayne,Demacia,Human,Marksman,ADC,B,44.25,49.37%,6.32%,4.53%,2.02
2023,13.13,Vayne,Demacia,Human,Marksman,TOP,C,35.52,50.52%,1.21%,4.53%,1.55
2023,13.13,Veigar,Bandle_City,Yordle,Mage,MID,A,54.59,50.59%,4.86%,3.97%,2.17
2023,13.13,Veigar,Bandle_City,Yordle,Mage,ADC,C,39.26,51.16%,0.82%,3.97%,2.22
2023,13.13,Veigar,Bandle_City,Yordle,Mage,SUPPORT,D,28.09,46.50%,0.70%,4.32%,1.8
2023,13.13,Vel_Koz,Void,Voidborn,Mage,MID,B,44.10,51.38%,0.70%,0.41%,2.6
2023,13.13,Vel_Koz,Void,Voidborn,Mage,SUPPORT,B,41.32,50.97%,1.66%,0.41%,2.14
2023,13.13,Vex,Bandle_City,Yordle,Mage,MID,A,50.20,50.60%,3.28%,3.76%,2.37
2023,13.13,Vi,Zaun,Human,Fighter,JUNGLE,B,42.18,48.51%,4.05%,1.94%,2.3
2023,13.13,Viego,Camavor,Wraith,Assassin,JUNGLE,S,70.33,49.72%,9.12%,2.56%,2.47
2023,13.13,Viktor,Piltover,Cyborg,Mage,MID,A,54.13,51.34%,4.28%,2.41%,2.27
2023,13.13,Vladimir,Camavor,Magic_Human,Mage,MID,A,54.65,51.53%,3.96%,5.95%,2.42
2023,13.13,Vladimir,Camavor,Magic_Human,Mage,TOP,C,34.53,49.13%,0.99%,5.95%,2.05
2023,13.13,Volibear,Freljord,Spirit_God,Fighter,TOP,C,36.96,48.43%,2.17%,0.63%,1.64
2023,13.13,Volibear,Freljord,Spirit_God,Fighter,JUNGLE,D,33.68,50.15%,1.02%,0.63%,2.64
2023,13.13,Warwick,Zaun,Human,Fighter,JUNGLE,A,49.91,50.07%,4.74%,5.18%,2.17
2023,13.13,Warwick,Zaun,Human,Fighter,TOP,C,36.27,49.47%,1.42%,5.18%,1.79
2023,13.13,Wukong,Ionia,Shimon,Fighter,JUNGLE,C,38.79,49.13%,2.62%,1.25%,2.64
2023,13.13,Wukong,Ionia,Shimon,Fighter,TOP,D,33.59,49.92%,0.58%,1.25%,2.06
2023,13.13,Xayah,Ionia,Vastayan,Marksman,ADC,A,52.38,49.83%,9.73%,3.88%,2.3
2023,13.13,Xerath,Shurima,God_Warrior,Mage,SUPPORT,A,53.03,51.26%,4.09%,4.04%,2.48
2023,13.13,Xerath,Shurima,God_Warrior,Mage,MID,A,48.19,50.81%,1.44%,4.04%,3.13
2023,13.13,Xin Zhao,Demacia,Human,Fighter,JUNGLE,C,38.19,50.34%,2.40%,0.41%,2.25
2023,13.13,Yasuo,Ionia,Magic_Human,Fighter,MID,God,85.15,48.78%,12.73%,21.08%,1.76
2023,13.13,Yasuo,Ionia,Magic_Human,Fighter,TOP,B,43.76,47.51%,2.96%,21.08%,1.49
2023,13.13,Yasuo,Ionia,Magic_Human,Fighter,ADC,B,40.10,50.87%,1.89%,21.08%,2.01
2023,13.13,Yone,Ionia,Magic_Human,Assassin,MID,S,58.02,49.25%,6.82%,7.36%,1.89
2023,13.13,Yone,Ionia,Magic_Human,Assassin,TOP,S,57.20,49.34%,4.81%,7.36%,1.63
2023,13.13,Yorick,Blessed_Isles,Magic_Human,Fighter,TOP,A,48.83,51.68%,2.92%,4.03%,1.52
2023,13.13,Yuumi,Bandle_City,Cat,Support,SUPPORT,S,69.04,46.68%,7.67%,14.06%,4.18
2023,13.13,Zac,Zaun,Ooze_Golem,Tank,JUNGLE,A,53.35,51.77%,3.11%,2.51%,3.59
2023,13.13,Zac,Zaun,Ooze_Golem,Tank,TOP,B,44.32,52.47%,0.66%,2.51%,2.69
2023,13.13,Zed,Ionia,Magic_Human,Assassin,MID,God,90.84,50.02%,11.50%,30.48%,2.26
2023,13.13,Zeri,Zaun,Magic_Human,Marksman,ADC,C,39.89,48.18%,4.21%,3.23%,2.27
2023,13.13,Ziggs,Bandle_City,Yordle,Mage,MID,B,43.66,50.11%,1.67%,0.41%,2.34
2023,13.13,Ziggs,Bandle_City,Yordle,Mage,ADC,B,41.40,51.54%,0.83%,0.41%,2.48
2023,13.13,Ziggs,Bandle_City,Yordle,Mage,SUPPORT,D,31.09,48.43%,0.37%,0.42%,1.98
2023,13.13,Zilean,Icathia,Magic_Human,Support,MID,A,52.02,53.91%,0.31%,0.76%,3.52
2023,13.13,Zilean,Icathia,Magic_Human,Support,SUPPORT,B,45.21,50.12%,2.11%,0.76%,3.03
2023,13.13,Zoe,Targon,Aspect,Mage,MID,A,49.82,50.44%,2.98%,1.93%,2.6
2023,13.13,Zoe,Targon,Aspect,Mage,SUPPORT,D,32.21,48.67%,0.40%,1.97%,2.11
2023,13.13,Zyra,Ixtal,Unknown,Mage,SUPPORT,B,46.64,51.44%,2.87%,1.96%,2.06
2023,13.14,Aatrox,,Darkin,Fighter,TOP,C,45.33,49.84%,7.24%,5.23%,1.23
2023,13.14,Ahri,Ionia,Vesani,Mage,MID,B,44.88,50.90%,10.63%,6.47%,2.63
2023,13.14,Akali,Ionia,Human,Assassin,MID,S,52.93,51.96%,14.02%,7.71%,4.03
2023,13.14,Akali,Ionia,Human,Assassin,TOP,S,56.63,48.50%,1.45%,8.10%,2.06
2023,13.14,Akshan,Shurima,Human,Marksman,MID,B,51.97,50.15%,2.88%,5.94%,2.16
2023,13.14,Akshan,Shurima,Human,Marksman,TOP,B,41.07,50.87%,0.96%,5.94%,1.89
2023,13.14,Alistar,Runeterra,Minotaur,Tank,SUPPORT,B,34.92,51.13%,4.58%,1.43%,2.51
2023,13.14,Amumu,Shurima,Yordle,Tank,JUNGLE,B,87.46,51.16%,2.86%,2.10%,2.64
2023,13.14,Amumu,Shurima,Yordle,Tank,SUPPORT,God,63.28,51.50%,1.10%,2.10%,2.08
2023,13.14,Anivia,Freljord,Spirit_God,Mage,MID,S,85.31,51.67%,2.22%,2.59%,2.84
2023,13.14,Anivia,Freljord,Spirit_God,Mage,SUPPORT,A,85.20,42.66%,0.29%,2.59%,2.07
2023,13.14,Annie,Noxus,Magic_Human,Mage,MID,C,80.70,50.61%,2.93%,2.28%,2.34
2023,13.14,Annie,Noxus,Magic_Human,Mage,SUPPORT,D,71.77,50.33%,0.60%,2.28%,2.27
2023,13.14,Aphelios,Ionia,Magic_Human,Marksman,ADC,C,74.11,47.44%,9.01%,3.11%,1.95
2023,13.14,Ashe,Freljord,Human,Marksman,ADC,S,56.41,52.39%,15.12%,5.70%,2.45
2023,13.14,Ashe,Freljord,Human,Marksman,SUPPORT,B,52.08,47.67%,2.14%,4.80%,2.06
2023,13.14,Aurelion_Sol,Before_Runeterra,Celestial_Dragon,Mage,MID,A,90.11,51.48%,3.50%,5.20%,2.64
2023,13.14,Azir,Shurima,God_Warrior,Mage,MID,A,36.52,48.12%,4.37%,1.15%,2.09
2023,13.14,Bard,Celestial_Realm,Celestial,Support,SUPPORT,C,26.48,49.89%,2.14%,0.31%,2.88
2023,13.14,Bel_Veth,Void,Voidborn,Fighter,JUNGLE,B,30.51,50.60%,4.26%,6.09%,2.41
2023,13.14,Blitzcrank,Zaun,Techmaturgical_Golem,Tank,SUPPORT,B,80.42,50.96%,8.78%,23.80%,2.37
2023,13.14,Brand,Freljord,Magic_Human,Mage,SUPPORT,A,82.96,49.16%,2.96%,3.38%,1.75
2023,13.14,Brand,Freljord,Magic_Human,Mage,MID,B,80.16,50.52%,0.72%,3.38%,2.06
2023,13.14,Braum,Freljord,Ice_Human,Support,SUPPORT,B,30.43,49.83%,3.10%,0.53%,2.79
2023,13.14,Caitlyn,Piltover,Human,Marksman,ADC,S,69.83,47.84%,8.77%,6.08%,2.12
2023,13.14,Camille,Piltover,Cyborg,Fighter,TOP,D,79.08,50.52%,3.26%,1.75%,1.94
2023,13.14,Cassiopeia,Shurima,Magic_Human,Mage,MID,D,25.34,51.45%,2.30%,2.34%,2.16
2023,13.14,Cassiopeia,Shurima,Magic_Human,Mage,TOP,D,26.49,52.33%,0.53%,2.34%,1.95
2023,13.14,Cho_Gath,Runeterra,Voidborn,Tank,TOP,A,89.44,51.25%,3.06%,1.32%,2.07
2023,13.14,Cho_Gath,Runeterra,Voidborn,Tank,MID,C,41.85,51.56%,0.76%,1.32%,2.41
2023,13.14,Corki,Bandle_City,Yordle,Marksman,MID,B,32.81,48.34%,0.88%,0.18%,2.19
2023,13.14,Darius,Noxus,Human,Fighter,TOP,God,26.03,49.01%,8.46%,19.04%,1.8
2023,13.14,Diana,Targon,Aspect,Fighter,MID,C,65.45,49.94%,1.18%,1.35%,2.13
2023,13.14,Diana,Targon,Aspect,Fighter,JUNGLE,God,28.87,48.59%,3.35%,1.35%,2.38
2023,13.14,Dr_ Mundo,Zaun,Human,Marksman,TOP,S,50.07,51.84%,2.78%,2.61%,1.87
2023,13.14,Draven,Noxus,Human,Fighter,ADC,C,91.38,50.13%,6.31%,21.39%,2.14
2023,13.14,Ekko,Zaun,Human,Assassin,JUNGLE,A,89.27,50.55%,4.83%,3.14%,2.68
2023,13.14,Ekko,Zaun,Human,Assassin,MID,B,28.09,50.43%,2.52%,3.14%,2.24
2023,13.14,Elise,Noxus,Magic_Human,Mage,JUNGLE,C,25.29,49.21%,1.98%,1.72%,2.71
2023,13.14,Evelynn,Runeterra,Demon,Assassin,JUNGLE,D,78.41,51.18%,4.67%,9.69%,2.95
2023,13.14,Ezreal,Demacia,Human,Marksman,ADC,D,40.35,50.10%,19.96%,8.96%,2.49
2023,13.14,Ezreal,Demacia,Human,Marksman,MID,A,65.63,44.02%,2.37%,8.96%,1.98
2023,13.14,Fiddlesticks,Spirit_Realm,Demon,Mage,JUNGLE,God,42.60,51.22%,3.48%,3.61%,2.75
2023,13.14,Fiddlesticks,Spirit_Realm,Demon,Mage,SUPPORT,C,59.36,51.49%,0.50%,3.53%,2.03
2023,13.14,Fiora,Demacia,Human,Fighter,TOP,A,21.12,51.21%,5.55%,13.56%,1.69
2023,13.14,Fizz,Bandle_City,Yordle,Assassin,MID,B,32.08,51.79%,5.92%,9.40%,2.39
2023,13.14,Galio,Demacia,Statue,Tank,MID,D,40.01,50.84%,1.67%,0.33%,2.62
2023,13.14,Galio,Demacia,Statue,Tank,SUPPORT,S,45.93,50.22%,0.38%,0.33%,2.33
2023,13.14,Gangplank,Bildgewater,Human,Fighter,TOP,D,53.47,49.58%,4.78%,4.41%,1.95
2023,13.14,Gangplank,Bildgewater,Human,Fighter,MID,C,71.46,52.23%,0.76%,4.41%,2.25
2023,13.14,Garen,Demacia,Human,Fighter,TOP,B,62.12,50.59%,6.36%,2.43%,1.99
2023,13.14,Gnar,Freljord,Yordle,Fighter,TOP,A,53.47,47.68%,2.90%,0.57%,1.8
2023,13.14,Gragas,Freljord,Human,Fighter,JUNGLE,God,73.29,49.04%,3.81%,3.23%,2.8
2023,13.14,Gragas,Freljord,Human,Fighter,TOP,God,66.34,46.45%,2.67%,3.23%,1.96
2023,13.14,Gragas,Freljord,Human,Fighter,MID,B,72.03,48.01%,0.80%,3.23%,2.26
2023,13.14,Graves,Bildgewater,Human,Marksman,JUNGLE,God,41.68,50.77%,8.58%,4.98%,2.65
2023,13.14,Gwen,Camavor,Magic_Human,Fighter,TOP,B,35.86,49.92%,4.22%,2.41%,1.7
2023,13.14,Hecarim,Camavor,Wraith,Fighter,JUNGLE,S,76.61,50.31%,6.21%,11.30%,2.65
2023,13.14,Heimerdinger,Piltover,Yordle,Mage,MID,God,64.76,52.83%,0.78%,1.53%,2.01
2023,13.14,Heimerdinger,Piltover,Yordle,Mage,SUPPORT,B,37.47,50.81%,1.57%,1.53%,1.92
2023,13.14,Heimerdinger,Piltover,Yordle,Mage,TOP,S,32.27,50.64%,0.66%,1.53%,1.73
2023,13.14,Illaoi,Bildgewater,Magic_Human,Fighter,TOP,A,60.19,51.46%,4.89%,12.19%,1.45
2023,13.14,Irelia,Ionia,Human,Fighter,TOP,B,62.54,49.67%,4.14%,11.20%,1.66
2023,13.14,Irelia,Ionia,Human,Fighter,MID,B,79.82,50.01%,3.79%,11.20%,1.82
2023,13.14,Ivern,Ionia,Magic_Human,Support,JUNGLE,S,64.50,51.35%,2.99%,5.29%,3.44
2023,13.14,Ivern,Ionia,Magic_Human,Support,SUPPORT,D,68.56,48.47%,0.43%,5.29%,2.5
2023,13.14,Janna,Shurima,Spirit_God,Support,SUPPORT,S,78.64,52.40%,4.92%,1.69%,3.2
2023,13.14,Jarvan_IV,Demacia,Human,Tank,JUNGLE,C,63.89,51.45%,6.06%,2.47%,3.27
